"""Kernel""","""Salinity""","""Species""","""Day 0""","""Day 1""","""Day 2""","""Day 3""","""Day 4""","""Day 5""","""Day 6""","""Day 7""","""Day 8""","""Day 9""","""Day 10"""
2,LS,II,1.521978022,3.495049505,3.855319149,4.781879195,4.737051793,5.133603239,5.350230415,5.396648045,5.303664921,5.161458333,5.243055556
2,LS,II,1.564971751,3.534246575,4.707920792,5.087463557,5.383977901,5.554959786,5.129963899,5.254385965,5.234741784,4.925714286,4.726708075
2,LS,II,1.494791667,3.798561151,3.662576687,4.264150943,5.083333333,5.317880795,5.042735043,5,4.46875,2.464285714,1.125
2,LS,II,1.587939698,3.620437956,3.733333333,4.571428571,4.610526316,5.372093023,4.727272727,4.668674699,4.763975155,4.62962963,4.281553398
2,LS,II,1.54822335,3.025906736,3.958224543,4.475409836,6.258278146,6.156862745,6.37244898,6.433802817,6.063694268,6.044444444,6.226720648
2,LS,II,1.468292683,3.558974359,3.192727273,5.224137931,5.950310559,6.231578947,5.54950495,5.117283951,5.52866242,5.338983051,4.095238095
2,LS,II,1.586592179,3.240601504,3.822222222,4.708333333,5.537878788,5.669376694,5.865921788,5.949253731,5.894736842,5.555555556,5.586206897
2,LS,II,1.463276836,3.303643725,2.642424242,3.04950495,4.421875,4.84375,3.428571429,3.52,3.80952381,2.7,1.2
2,LS,II,1.509803922,3.703045685,3.731981982,5.121399177,5.422037422,6.245238095,6.483116883,6.45923913,6.189349112,6.314465409,6.474193548
2,LS,II,1.409326425,2.993670886,3.323308271,3.840909091,4.879120879,5.504424779,5.51754386,4.653061224,4.181818182,4.743589744,1
2,LS,II,1.629107981,3.794270833,4.551928783,5.220873786,5.75147929,6.468438538,6.626198083,6.74433657,6.536764706,6.816176471,6.98490566
2,LS,II,1.421052632,3.385350318,3.85046729,4.434889435,5.236923077,5.74267101,6.256055363,6.387453875,6.284090909,6.454918033,6.311004785
2,LS,II,1.605128205,2.886010363,3.76142132,3.663212435,4.816037736,5.497435897,5.043478261,4.87654321,4.780645161,4.339130435,4.5
2,LS,II,1.47804878,3.924528302,3.269230769,4.457627119,5.647260274,5.4,4.913793103,4.444444444,4.263157895,3.8125,3.341463415
2,LS,II,1.634259259,3,3.614285714,4.031746032,4.449612403,4.731481481,4.87037037,4.315068493,4.41025641,4.2,3.823529412
2,LS,II,1.541062802,3.070652174,3.548672566,4.567375887,4.588235294,4.481481481,4.098591549,5.133858268,4.093457944,5.283950617,5.943262411
2,LS,II,1.610859729,3.126506024,3.587939698,4.32173913,4.904255319,5.494505495,5.756410256,5.934210526,5.471428571,5.440677966,5.859649123
2,LS,II,1.616033755,3.142857143,3.551351351,3.369127517,3.387096774,4.083333333,3.852631579,3.453488372,3.67816092,3.867924528,3.294117647
2,LS,II,1.542600897,3.96744186,4,3.116564417,4.148648649,5.207920792,4.695652174,3.162162162,2.117647059,2.545454545,1
2,LS,II,1.58490566,3.7,4.008042895,5.183333333,5.295546559,5.231578947,5.085365854,4.826446281,4.68627451,4.565789474,4.803921569
2,LS,II,1.426540284,3.802867384,4.383211679,3.974874372,4.285714286,3.87394958,3.537037037,3.447368421,3.421875,2.96875,2.897959184
2,LS,II,1.56561086,4.004032258,3.459558824,4.251968504,5.852367688,6.679012346,6.849246231,6.742021277,6.737313433,6.501618123,6.269896194
2,LS,II,1.483333333,3.512658228,4.300884956,4.788043478,5.023076923,4.879518072,5.650485437,5.362831858,4.821428571,5.614457831,5.37704918
2,LS,II,1.605769231,3.476351351,3.091549296,4.537815126,4.4,4.5,3.625,3.714285714,3.756097561,2.487804878,1.8
2,LS,II,1.526570048,3.274193548,3.76984127,4.381294964,4.876373626,5.479532164,5.393103448,5.561594203,5.66779661,5.651408451,5.534782609
2,LS,II,1.451456311,3.769585253,3.303921569,5.449044586,5.972696246,5.722419929,5.744525547,5.956989247,5.694690265,5.402985075,5.480225989
2,LS,II,1.428571429,2.98974359,3.348017621,4.508571429,4.819672131,5.142857143,5.478527607,5.649484536,5.579487179,5.285714286,5.253333333
2,LS,II,1.492537313,3.162079511,3.976608187,4.915824916,4.526690391,4.640926641,4.868,5.219730942,5.051020408,5.790575916,6.202020202
2,LS,II,1.488372093,3.295081967,3.637037037,4.278688525,5.638418079,6.288659794,6.319587629,6.284263959,6.338709677,6.107784431,6.494680851
2,LS,II,1.598425197,3.256880734,3.977375566,4.661764706,5.926966292,4.523255814,6.014285714,5.722222222,5.75,4.6,1.5
2,LS,II,1.611353712,3.045454545,3.849315068,4.770186335,5.365517241,5.166666667,5.64137931,5.144067797,4.534090909,4.25974026,4.55
2,LS,II,1.607843137,3.221789883,2.806629834,3.913294798,4.824561404,5.597014925,5.242424242,4.859504132,4.96969697,5.037037037,3.275
2,LS,II,1.657004831,3.354477612,4.107526882,5.111111111,5.333333333,5.441860465,5.317460317,5.683333333,4.979591837,4.725,5.34375
2,LS,II,1.428571429,3.055555556,3.591463415,3.5,4.464285714,6.466346154,6.097902098,6.529801325,6.266666667,6.339805825,6.715789474
2,LS,II,1.563106796,4.090909091,3.173010381,4.2,4.855813953,4.849673203,5.022727273,5.076923077,5.095238095,5.271028037,4.641025641
2,LS,II,1.381909548,3.48241206,3.792553191,3.843283582,5.789855072,6.369337979,6.161172161,6.329501916,6.147619048,6.445595855,6.15060241
2,LS,II,1.512562814,3.180451128,3.261146497,3.449541284,4.458064516,4.048076923,4.289473684,5.057377049,4.210526316,4.431818182,4.881188119
2,LS,II,1.705,3.137096774,3.570247934,4.692307692,4.172413793,3.640625,3.178571429,3.789473684,3.142857143,2.038461538,3.777777778
2,LS,II,1.512953368,3.242718447,4.409090909,4.530701754,3.827380952,4,3.473684211,3.357142857,3.304347826,2.702702703,2.1
2,LS,II,1.53164557,3.831804281,3.9125,4.217522659,5.127737226,5.399267399,5.347107438,5.643478261,5.825892857,5.936170213,5.978494624
2,LS,II,1.610328638,3.432330827,3.455782313,4.011152416,4.665217391,5.280701754,5.214285714,4.487394958,4.474137931,4.692307692,4.504504505
2,LS,III,1.693023256,3.337164751,4.930635838,5.706395349,5.750809061,6.332179931,5.546666667,5.305882353,5.028776978,4.756521739,4.276315789
2,LS,III,1.632768362,3.511520737,3.464285714,4.011363636,4.057553957,4.842105263,5.389221557,5.611428571,5.790055249,6.018292683,4.895424837
2,LS,III,1.520618557,2.796992481,3.916666667,4.427350427,4.322222222,4.337837838,4.746031746,4.448275862,4,4.166666667,2.4
2,LS,III,1.635220126,2.878787879,3.305084746,4.692810458,5.308724832,5.554744526,5.330645161,5.305555556,5.608695652,5.533333333,5.379746835
2,LS,III,1.56,3.831210191,4.832278481,5.23297491,5.423913043,5.25093633,5.64,5.746887967,6.147286822,6.02283105,5.87431694
2,LS,III,1.63681592,3.924242424,4.427792916,5.252427184,5.471186441,5.938181818,6.092307692,6,6.158590308,5.915422886,5.603550296
2,LS,III,1.45410628,3.552419355,4.446366782,4.406130268,4.793103448,4.978354978,4.502617801,4.708333333,3.7,2.771428571,2.875
2,LS,III,1.616580311,3.043715847,3.943396226,3.376068376,3.619047619,4.714285714,4.860215054,4.988764045,5.06122449,5.070588235,4.735294118
2,LS,III,1.525581395,3.567114094,5.160714286,6.259818731,6.24291498,6.272727273,6.162303665,5.741176471,6.328205128,5.298245614,4.917647059
2,LS,III,1.544554455,4.375700935,5.129496403,5.609865471,5.927807487,6.137071651,5.784671533,5.722222222,5.697802198,5.712643678,5.649006623
2,LS,III,1.734082397,3.544061303,4.045081967,4.401129944,4.660550459,4.789473684,4.596153846,4.666666667,3.771428571,2.75,2.823529412
2,LS,III,1.507692308,3.839907193,5.325141777,5.901437372,6.11036036,5.939240506,5.833333333,5.623287671,5.516260163,5.528138528,5.339622642
2,LS,III,1.5,3.356890459,3.866666667,4.564705882,5.023952096,5.456375839,4.618181818,4.166666667,4.956989247,4.865671642,5.246376812
2,LS,III,1.514450867,3.438297872,3.264044944,4.489270386,4.989361702,4.837662338,5.4,5.038461538,4.821138211,5.082644628,5.29787234
2,LS,III,1.55450237,3.598684211,4.715447154,5.442477876,5.975247525,5.947368421,6.026315789,4.8359375,4.533333333,4.438202247,5.324324324
2,LS,III,1.572016461,3.997389034,4.444099379,4.151219512,4.062937063,3.949367089,4.164179104,3.285714286,2.965517241,2.470588235,2.84375
2,LS,III,1.688596491,4.310559006,4.927586207,5.669811321,5.301886792,5.6,5.182795699,4.65942029,4.992063492,4.164948454,3.421052632
2,LS,III,1.433673469,3.388704319,4.009852217,4.554404145,5.317073171,5.079646018,4.776470588,4.830508475,4.680851064,5.25,6.24137931
2,LS,III,1.497237569,2.992156863,4.005882353,4.703947368,5.135802469,4.43902439,4.789473684,4.727272727,4.285714286,3.25,2.5
2,LS,III,1.507462687,2.916666667,3.938596491,6.358730159,6.710610932,6.480263158,6.63670412,6.652719665,6.680555556,6.198863636,6.661016949
2,LS,III,1.505617978,3.43,4.788343558,5.704453441,5.252873563,5.058823529,4.967391304,4.341463415,4.4375,2.142857143,2.666666667
2,LS,III,1.585253456,2.768867925,4.168367347,5.606217617,5.950738916,6.072072072,5.948837209,6.606060606,6.430493274,6.511312217,5.862068966
2,LS,III,1.540425532,3.463320463,3.75,5.897196262,5.63878327,6.121338912,6.009852217,5.740540541,5.549382716,5.633802817,5.8125
2,LS,III,1.461111111,3.221153846,3.619565217,2.590361446,3.861111111,4.075,3.5,4.047619048,4.3125,4.833333333,4.4
2,LS,III,1.580487805,3.422222222,3.710982659,3.9296875,3.958333333,4.445544554,4.328767123,4.352941176,4.915254237,5.098039216,4.906666667
2,LS,III,1.660098522,4.124681934,5.004273504,5.347222222,5.85046729,5.93556701,6.24863388,6.241269841,6.26910299,5.885245902,5.839130435
2,LS,III,1.505319149,3.438818565,5.036363636,5.007352941,5.601851852,4.780487805,4.61971831,5.942857143,6.2,5.924050633,5.806451613
2,LS,III,1.541666667,2.900552486,4.025,4.880681818,5.267676768,5.270833333,5.349593496,4.152173913,3.743902439,3.911764706,3.943396226
2,LS,III,1.61682243,3.570680628,5.050458716,6.102505695,6.010178117,6.417754569,6.455284553,6.46866485,6.581871345,6.369230769,6.143333333
2,LS,III,1.502439024,3.105932203,4.162878788,4.601246106,4.496428571,4.846153846,4.533333333,4.832460733,4.43220339,4.172727273,3.051724138
2,LS,III,1.623762376,4.128463476,5.475446429,6.485714286,6.217603912,6.494897959,6.446575342,6.262390671,6.146520147,6.125475285,5.696078431
2,LS,III,1.565853659,3.057324841,4.198412698,4.695652174,4.98255814,5.081081081,4.91509434,4.946428571,5.065934066,5.064102564,3.666666667
2,LS,III,1.613333333,3.914364641,5.497737557,6.247474747,6.664102564,6.69541779,6.582278481,6.407284768,6.431734317,6.421052632,6.305936073
2,LS,III,1.649193548,3.628959276,5,5.356589147,5.507692308,5.262773723,5.1875,5.016129032,4.805555556,3.941176471,4.294117647
2,LS,III,1.58974359,2.518248175,4.251082251,4.197860963,5.428571429,5.305263158,5.863636364,5.2,5.362068966,4.596153846,5.285714286
2,LS,III,1.547486034,3.205263158,4.01734104,4.964444444,5.536796537,5.610091743,5.816666667,5.792134831,5.564935065,5.06504065,4.663636364
2,LS,III,1.425414365,2.969230769,2.408163265,4.014285714,3.227272727,2,2.333333333,2.333333333,3,3.2,3.2
2,LS,III,1.736585366,3.850364964,4.760273973,4.586206897,4.760736196,5.191489362,5,5.027777778,4.196078431,5.666666667,3.56
2,LS,III,1.575510204,2.989637306,3.617801047,3.976744186,4.204819277,4.145833333,4.052631579,4.189189189,4.346153846,4.083333333,4.045454545
2,LS,III,1.525139665,4.494011976,5.404011461,5.490196078,5.797945205,5.779264214,5.023041475,5.135416667,5.317919075,5.395348837,5.201438849
2,LS,III,1.655339806,3.936241611,4.41322314,6.147679325,5.660377358,5.47972973,4.983471074,5.131868132,4,3.657142857,3.157894737
2,LS,III,1.634042553,3.47826087,4.706989247,3.719457014,4.590697674,4.197452229,4.448275862,3.133333333,3.484848485,3.483870968,2.454545455
2,LS,III,1.538812785,3.711180124,3.759541985,4.292307692,4.657142857,4.459677419,4.024691358,4.264150943,3.875,3.03125,2.454545455
2,LS,III,1.595652174,3.227074236,3.638554217,4.47752809,4.774390244,4.251968504,3.979381443,3.529411765,1.142857143,3.333333333,2
4,HS,I,1.407035176,4.296470588,3.8125,4.173913043,3.419847328,4.815920398,5.378787879,5.56684492,5.552083333,5.039325843,5.006711409
4,HS,I,1.552380952,4.029850746,4.051948052,4.076470588,3.715053763,5.966244726,6.289215686,6.266331658,6.256830601,6.282051282,6.386243386
4,HS,I,1.484536082,3.994750656,4.25,4.363036304,3.379213483,5.169354839,5.981081081,6.202046036,5.985294118,6.33625731,5.829268293
4,HS,I,1.672131148,3.693670886,4.405545927,4.521444695,4.264705882,5.919117647,6.357142857,6.35,6.485232068,6.658898305,6.765864333
4,HS,I,1.383495146,3.325513196,3.419689119,3.881355932,4.408376963,5.72361809,6.365740741,6.032432432,5.961832061,6.357798165,6.293478261
4,HS,I,1.577777778,2.558441558,3.656804734,3.088235294,4.553299492,3.3,4.605,6.521912351,6.642553191,6.617391304,6.34529148
4,HS,I,1.54368932,3.34939759,3.961267606,4.467248908,4.515418502,5.898251192,6.177554439,6.159445407,6.471502591,6.248587571,6.31237721
4,HS,I,1.567164179,3.12345679,3.332116788,3.410071942,4.004514673,4.644518272,5.37962963,5.364341085,5.152466368,4.428571429,5.166666667
4,HS,I,1.451612903,3.263157895,4.821561338,4.317991632,4.276497696,4.925531915,5.269607843,5.421621622,5.208588957,5.049079755,4.964497041
4,HS,I,1.490196078,3.917266187,3.541062802,3.275862069,3.567375887,4.962566845,5.453038674,6.097297297,6.052325581,6.034965035,5.598425197
4,HS,I,1.502222222,2.554166667,2.222222222,4.242424242,3.252173913,4.211764706,6.16091954,5.661538462,6.068965517,5.192307692,5.488888889
4,HS,I,1.464285714,3.686868687,3.205761317,4.042857143,4.245136187,5.603738318,6.605,6.575757576,6.491289199,6.700367647,6.673387097
4,HS,I,1.497630332,3.153594771,4.219959267,4.26073132,3.683884298,5.199488491,5.73125,5.428082192,5.20754717,4.598765432,5.358974359
4,HS,I,1.528205128,3.614678899,4.137037037,4.229090909,3.719298246,4.770700637,5.911949686,5.826086957,4.397959184,5,5
4,HS,I,1.513761468,3.096938776,2.711656442,3.267241379,2.948905109,5.184466019,5.231707317,5.272727273,5.945205479,4.218181818,4.765957447
4,HS,I,1.54787234,3.235555556,3.746081505,3.557803468,3.897172237,5.171568627,5.749303621,5.683615819,5.492537313,5.98136646,6.422360248
4,HS,I,1.60199005,3.425257732,4.215053763,3.979466119,4.421782178,5.486373166,6.179104478,6.075829384,5.89516129,6.153409091,6.107491857
4,HS,I,1.558252427,3.311111111,4.155797101,3.612565445,3.853333333,5.027522936,5.64,4.915492958,5.75,5.736263736,5.965116279
4,HS,I,1.6367713,3.882352941,2.971098266,3.350574713,4.225296443,5.012145749,6.126394052,5.779166667,5.925,5.672222222,5.96969697
4,HS,I,1.533678756,3.469387755,3.192090395,3.4,3.904761905,5.1875,5.563706564,5.846846847,5.602040816,5.118421053,5.369863014
4,HS,I,1.47979798,3.067567568,4.155063291,3.69023569,3.243697479,4.942965779,5.090909091,5.492125984,5.372807018,4.664670659,4.797468354
4,HS,I,1.551219512,3.148698885,4.300859599,3.680412371,2.586956522,3.831775701,4.452380952,3.745098039,4.93220339,5.5,5.097560976
4,HS,I,1.625570776,3.298611111,3.986607143,4.108695652,3.943965517,4.727272727,5.685279188,5.933920705,5.614583333,5.012121212,5.48427673
4,HS,I,1.533333333,3.354938272,4.164251208,3.8125,4.175298805,5.32059448,6.292191436,6.4,6.113702624,6.611275964,6.768707483
4,HS,I,1.425641026,4.18,3.901477833,4.0995671,4.633879781,6.1634757,6.366003063,6.560192616,6.680463576,6.700854701,6.652495379
4,HS,I,1.564814815,2.973154362,3.131578947,3.77027027,4.900990099,4.442622951,4.041666667,2.9,3,3.9,2.666666667
4,HS,I,1.567346939,3.250980392,4.494680851,3.738693467,3.936936937,4.911016949,5.335227273,5.582191781,5.034965035,4.515463918,4.358974359
4,HS,I,1.448453608,3.82967033,4.135338346,3.759459459,3.657738095,5.262467192,5.738292011,5.802985075,5.668789809,6.101973684,5.75984252
4,HS,I,1.665158371,3.856304985,3.797260274,3.534562212,3.920289855,5.279069767,6.02507837,6.01650165,6.305841924,6.098859316,6.111650485
4,HS,I,1.529411765,2.978873239,4.295081967,5.212290503,4.992592593,5.362445415,5.368421053,5.361581921,5.57615894,5.113333333,5.213114754
4,HS,I,1.626126126,2.93814433,3.313043478,3.5234375,4.34137931,4.79787234,6.058139535,6.410810811,6.174515235,6.253205128,6.340974212
4,HS,I,1.576036866,3.595155709,4.671428571,5.113801453,4.997493734,5.259770115,5.972375691,6.061016949,6.197802198,6.228782288,5.374449339
4,HS,I,1.572254335,3.224242424,4.088888889,3.923423423,3.828571429,4.662790698,4.816091954,4.875,3.761363636,3.377358491,2.884615385
4,HS,I,1.555045872,3.501792115,3.438461538,3.694767442,4.147959184,4.677200903,5.875294118,6.148148148,6.473544974,6.441176471,6.402857143
4,HS,I,1.701923077,3.588495575,3.965714286,3.75,3.527027027,5.26344086,5.267015707,4.855491329,4.845238095,5.320754717,5.420560748
4,HS,I,1.607142857,3.330143541,3.860655738,4.173913043,3.451612903,3.647058824,4.836363636,3.363636364,2.466666667,2.555555556,2.64
4,HS,I,1.6069869,3.112149533,4.345454545,4.632352941,2.62962963,4.263888889,4.078431373,4,3.692307692,4.605263158,4.857142857
4,HS,I,1.593360996,3.158371041,3.296774194,3.783950617,3.609589041,5.703225806,5.361111111,5.700854701,5.734693878,4.85483871,3.517241379
4,HS,I,1.513227513,3.54679803,3.730088496,2.87012987,3.966216216,5.778443114,6.720779221,7.006993007,6.433333333,6.714285714,6.891891892
4,HS,I,1.547486034,3.045643154,4.064690027,4.261845387,4.207317073,5.183127572,5.794926004,5.887290168,5.851282051,5.781350482,5.98679868
4,HS,I,1.795081967,3.790754258,3.63963964,3.709859155,3.590361446,4.864035088,5.54978355,5.421800948,6.189054726,6.10982659,6.048780488
4,HS,I,1.511961722,4.05955335,4.581920904,4.146853147,3.755882353,5.689349112,5.552050473,5.987381703,5.565068493,5.764925373,5.502392344
4,HS,I,1.495614035,4.169767442,4.259786477,3.710816777,4.032755299,5.701923077,6.318275154,6.655705996,6.599547511,6.639175258,6.809768638
4,HS,I,1.518518519,3.652392947,3.485861183,4.817005545,4.013333333,5.364806867,5.986547085,6.306603774,5.858006042,5.951768489,5.550387597
4,HS,I,1.60326087,4.069565217,3.950248756,3.033557047,3.76119403,3.549019608,5.443181818,5.316455696,5.138888889,5.6,2.857142857
4,HS,I,1.7,4.844327177,4.012012012,4.171511628,4.433486239,6.270341207,6.435294118,6.549848943,6.785507246,6.832298137,6.900584795
4,HS,II,1.486238532,3.86970684,3.706827309,5.200892857,5.158730159,5.366459627,5.591666667,5.247706422,5.46,5.510638298,5.640449438
4,HS,II,1.63362069,3.742236025,3.597972973,5.20959596,6.363128492,6.903225806,6.8,6.928783383,6.856269113,6.805825243,6.579710145
4,HS,II,1.579646018,3.346368715,3.125,4.871559633,4.333333333,3.307692308,3.673913043,2.793103448,2.769230769,2,1.333333333
4,HS,II,1.575342466,2.954166667,3.448863636,4.01459854,4.151515152,4.633333333,4.722689076,4.083333333,4.01369863,3.50877193,2.083333333
4,HS,II,1.570281124,3.611940299,3.970491803,4.111111111,4.490291262,4.664772727,4.679347826,4.643835616,4.83125,5.092198582,5.294642857
4,HS,II,1.665178571,4.27970297,4.841954023,5.061881188,5.730673317,5.597883598,5.578347578,5.774834437,6.007220217,6.05,5.771186441
4,HS,II,1.423423423,3.739520958,3.670553936,4.457236842,5.625925926,5.527777778,5.663551402,5.431472081,5.214689266,5.451807229,4.977941176
4,HS,II,1.62962963,3.498533724,4.041297935,4.583850932,4.335025381,4.503030303,4.760273973,4.921985816,4.576271186,4.58,5
4,HS,II,1.466666667,3.069767442,3.33125,4.459016393,5.081081081,4.764705882,4.549019608,6.071428571,5.515151515,5.5,4.833333333
4,HS,II,1.563829787,2.914141414,3.456521739,4.563291139,4.282608696,5.150943396,5,3.3,3.384615385,2.0625,2
4,HS,II,1.800925926,3.665948276,4.125813449,4.645728643,5.399408284,6.061919505,5.962686567,6.151260504,5.681081081,6.170588235,5.518181818
4,HS,II,1.427027027,3.481012658,3.572916667,4.340425532,3.480769231,4.309090909,3.485714286,1.5,2,2,2
4,HS,II,1.541935484,2.908256881,3.396624473,5.03125,5.625,5.137931034,4.813953488,5.02,4.627118644,4.36,3.444444444
4,HS,II,1.483091787,3.045454545,3.93495935,3.943925234,4.586466165,4.232323232,4.245614035,3.581395349,3.538461538,3.333333333,2.615384615
4,HS,II,1.615384615,3.764940239,3.811594203,4.632450331,4.74025974,6.220496894,6.068852459,6.015444015,6.259541985,6.178137652,6.052884615
4,HS,II,1.615384615,3.159090909,3.458715596,4.592039801,5.115853659,4.443548387,4.283950617,4.057971014,4.405797101,4.142857143,3.526315789
4,HS,II,1.602620087,3.77704918,2.906122449,4.752475248,5.173770492,5.227488152,5.429347826,5.005649718,4.602941176,4.326923077,4
4,HS,II,1.735576923,3.327160494,3.925,4.221276596,4.40625,4.145833333,3.445652174,2.8,3.837209302,4.117647059,4.512820513
4,HS,II,1.741573034,3.640816327,2.319148936,3.862068966,4.714285714,3.6,3.3,3.857142857,3.454545455,1,1
4,HS,II,1.486486486,3.173184358,2.742647059,4.239583333,4.424836601,5.2,5.170212766,5.725925926,5.771653543,5.943396226,5.936842105
4,HS,II,1.529411765,3.004672897,3.12371134,4.139534884,4.044444444,3.170212766,2.642857143,2.933333333,3,2.333333333,1
4,HS,II,1.577464789,3.866071429,3.379432624,4.975806452,4.977375566,5.69266055,5.588235294,5.662721893,5.837349398,5.314285714,5.210144928
4,HS,II,1.502702703,3.561643836,3.223350254,3.610738255,3.918518519,4.472440945,4.509615385,3.148148148,2.470588235,1.428571429,1
4,HS,II,1.660818713,3.159482759,4.106951872,4.448780488,4.93452381,5.25170068,4.626262626,3.794117647,3.6,3.944444444,3.836734694
4,HS,II,1.439655172,3.256637168,3.467741935,4.288288288,4.456953642,3.32183908,3.753424658,2.736842105,2.583333333,1.923076923,2.333333333
4,HS,II,1.674641148,3.348360656,3.339622642,3.15483871,4.016129032,4.047169811,3.61971831,3.377358491,2.861111111,2.666666667,3.2
4,HS,II,1.471698113,3.225806452,2.49,4.442176871,4.346938776,4.186440678,4.564705882,5.119266055,4.146666667,4.723404255,5.222222222
4,HS,II,1.555555556,3.22826087,3.919614148,4.41350211,4.290123457,4.454545455,4.211111111,4.222222222,4.422222222,4.083333333,4.333333333
4,HS,II,1.668292683,3.422580645,2.946308725,4.833333333,5.675287356,5.99689441,5.763250883,6.101214575,6.008368201,6.125,6.060344828
4,HS,II,1.678571429,3.711382114,3.642857143,4.042735043,3.689655172,3.264705882,3,1.75,1.8,3,2
4,HS,II,1.635964912,2.68125,3.159292035,3.672619048,5.059602649,5.445255474,5.111111111,4.543859649,4.896907216,4.348837209,4.517647059
4,HS,II,1.45959596,2.84079602,3.224,3.847222222,3.672566372,3.843373494,4.08045977,4.375,4,2.823529412,2.421052632
4,HS,II,1.513888889,2.946666667,2.745341615,2.963855422,3.764705882,4.034482759,3.682926829,3.375,3.028571429,3.217391304,3.5
4,HS,II,1.481132075,2.995305164,4.023041475,4.479289941,5.422535211,5.282352941,4.705128205,4.04,4.422222222,5.176470588,4.318181818
4,HS,II,1.676190476,3.51,3.578397213,3.813043478,3.764044944,3.469026549,3.166666667,3.71875,3.5,3.793103448,4
4,HS,II,1.440677966,3.338607595,3.225680934,4.728643216,4.058394161,4.357894737,4.488888889,3.823529412,3.363636364,2.631578947,1.818181818
4,HS,II,1.585470085,3.335025381,3.864253394,4.816377171,5.523178808,5.445283019,5.346320346,5.043478261,4.865384615,3.965909091,4.514705882
4,HS,II,1.629955947,3.681690141,3.675126904,3.885714286,3.950819672,5.436241611,4.68852459,5.491525424,5.472972973,5.720930233,4.941176471
4,HS,II,1.542168675,3.654986523,3.857142857,5.475912409,6.091047041,6.226171244,6.434782609,6.635231317,6.48627451,6.253932584,5.926470588
4,HS,II,1.760683761,2.896,4.365030675,5.555891239,5.482758621,5.143442623,5.152439024,5.503144654,4.897058824,4.895652174,3.653333333
4,HS,II,1.593137255,3.441666667,3.995762712,4.206521739,5.033195021,5.101321586,5.308370044,5.295774648,4.703910615,4.953020134,5.075
4,HS,II,1.607734807,3.583815029,4.032407407,4.407239819,5.608058608,5.561983471,5.531100478,5.443850267,5.664383562,3.964705882,5.157894737
4,HS,II,1.485981308,3.551569507,3.937007874,4.317307692,5.087378641,4.685714286,5.114942529,5.307692308,5.073684211,4.604166667,4.933333333
4,HS,II,1.641921397,3.31880109,4.616216216,4.56097561,5.431818182,5.06959707,5.176470588,5.242009132,4.93814433,5.35078534,5.072289157
4,HS,II,1.531578947,3.4,3.665634675,4.823677582,5.331521739,5.289719626,5.61754386,5.780918728,5.830188679,5.183098592,5.200980392
4,HS,II,1.53271028,2.75,3.568421053,3.26984127,3.153846154,3.071428571,3.179487179,3.230769231,3.882352941,3.263157895,3.75
4,HS,II,1.419689119,3.815686275,3.769820972,5.022922636,5.170212766,5.136150235,5.899543379,5.176470588,5.360946746,5.364864865,4.252427184
4,HS,III,1.616326531,3.850574713,4.768637532,5.531791908,5.573584906,5.543650794,5.864628821,5.568627451,5.721393035,5.451086957,5.058064516
4,HS,III,1.705179283,2.949367089,3.447619048,4.484126984,4.212121212,4.888888889,4.432432432,2.903225806,3.470588235,3.555555556,2.909090909
4,HS,III,1.454022989,3.829581994,5.095652174,5.624390244,5.929292929,6.085227273,6.157232704,5.966666667,5.884057971,6.013888889,6.072992701
4,HS,III,1.59047619,3.613293051,5.156146179,5.345833333,5.636,5.393258427,5.29787234,5.425,4.922222222,5.175675676,4.807017544
4,HS,III,1.70754717,3.468152866,4.375838926,5.66031746,5.624561404,5.584821429,5.308988764,5.098684211,5.063063063,5.230088496,5.806722689
4,HS,III,1.524038462,3.719764012,4.097165992,4.122905028,3.853658537,3.548076923,3.291666667,2.666666667,3.189189189,3.5,1.428571429
4,HS,III,1.580357143,3.485355649,4.641176471,4.776470588,4.966666667,4.464912281,5.132653061,4.32,3.125,2.384615385,2
4,HS,III,1.589622642,3.053956835,4.253846154,4.5125,5.509174312,5.036363636,4.198347107,5.008064516,4.574712644,4.6375,2.675
4,HS,III,1.528037383,3.298360656,4.083333333,3.940828402,3.971631206,4.239669421,4.034883721,3.510204082,3.476190476,3.976744186,2
4,HS,III,1.454954955,3.293333333,4.764084507,6.25,5.828685259,5.502857143,5.834437086,5.883870968,5.447368421,6.163461538,5.9
4,HS,III,1.670634921,4.267241379,4.63800905,5.112582781,5.269736842,5.325925926,4.941176471,4.72972973,4.160493827,4.785714286,4.684210526
4,HS,III,1.493975904,3.825622776,4.553125,4.513605442,4.304347826,4.595238095,4.512987013,4.293333333,4.383928571,4.336448598,3.787234043
4,HS,III,1.517241379,3.322957198,4.691304348,4.802197802,4.819767442,4.721804511,3.488372093,4.063829787,4.129032258,4.168831169,3.636363636
4,HS,III,1.542713568,3.645502646,4.458461538,4.826923077,5.267326733,4.836601307,4.849557522,5.077586207,4.125,4.813559322,3.225806452
4,HS,III,1.357894737,3.313868613,4.016949153,4.627586207,5.373417722,5.405594406,5.4,5.285714286,5.064516129,5.386363636,5.516129032
4,HS,III,1.571428571,3.81871345,4.444108761,5.18115942,4.868421053,4.885057471,4.363013699,4.227642276,3.916666667,4,3.953488372
4,HS,III,1.506726457,4.232967033,6.005988024,5.779775281,6.482673267,6.81748072,6.707042254,6.788343558,6.567901235,6.655737705,6.887719298
4,HS,III,1.602620087,3.821428571,4.430921053,4.704845815,5.005128205,6.186170213,5.994897959,4.952,5.433070866,5.465116279,4.652777778
