"""Kernel""","""Salinity""","""Species""","""Day 0""","""Day 1""","""Day 2""","""Day 3""","""Day 4""","""Day 5""","""Day 6""","""Day 7""","""Day 8""","""Day 9""","""Day 10"""
4,HS,III,2.35125448,2.314049587,2.181818182,2.815286624,2.889705882,3.107526882,3.904761905,3.448979592,3.184210526,4.333333333,3.952380952
4,HS,III,2.267148014,2.119266055,2.666666667,2.718181818,2.471698113,3.02970297,3.2,3.92,4.545454545,4.928571429,3.210526316
4,HS,III,2.365461847,2.040816327,1.724137931,2.211267606,2.584158416,2.575,2.678899083,2.860465116,2.742857143,2.583333333,2.604651163
4,HS,III,2.441860465,2.020942408,2.549295775,2.080536913,2.266055046,2.301075269,2.166666667,1.968085106,2.029411765,1.774193548,1.64
4,HS,III,2.304918033,2.311320755,2.181818182,2.468253968,2.414141414,2.72815534,2.721153846,2.916666667,3.376470588,3.085106383,3.282051282
4,HS,III,2.381118881,2.336633663,2.297297297,2.212765957,2.415254237,2.685483871,2.658119658,2.564102564,2.736111111,2.569230769,2.764705882
4,HS,III,2.266666667,2.373684211,2.415019763,2.453531599,2.308695652,2.367924528,2.444444444,2.425,2.279220779,2.211864407,2.037037037
4,HS,III,2.299295775,2.461538462,2.168539326,2.715686275,2.040816327,3,3.290909091,3.142857143,3.446428571,4.0625,3.479166667
4,HS,III,2.296028881,2.603448276,2.676870748,2.656534954,2.596707819,2.847328244,2.767527675,2.544303797,2.448598131,2.697674419,2.535885167
4,HS,III,2.511864407,2.573913043,2.416666667,2.068965517,2.055555556,2.636363636,3.161290323,4.181818182,3.076923077,6,4.181818182
4,HS,III,2.333333333,2.224358974,2.283870968,2.5,2.756756757,3.141242938,3.335820896,3.076923077,2.952830189,2.780487805,2.892307692
4,HS,III,2.477443609,2.224489796,2.231343284,2.700854701,2.556451613,2.561904762,2.618556701,2.697674419,2.615384615,2.474358974,2.146341463
4,HS,III,2.272727273,2.150684932,2.414414414,2.265060241,2.602941176,2.837209302,2.666666667,2.609756098,2.654545455,2.869565217,2.962962963
4,HS,III,2.2,2.305343511,1.992366412,2.308219178,3.151515152,2.833333333,3.45631068,2.901098901,2.75,3.132352941,2.774647887
4,HS,III,2.361111111,2.767676768,2.598290598,2.678571429,2.706896552,3.121621622,3.367647059,3.513513514,3.9,5.444444444,3
4,HS,III,2.404411765,2.643518519,2.151041667,2.652849741,2.674285714,3.291666667,3.261538462,3.571428571,3.24137931,3.934782609,4.037974684
4,HS,III,2.334532374,2.297674419,2.468571429,2.322033898,2.463768116,2.982905983,3.193181818,4.123076923,5.388888889,4.75,5.714285714
4,HS,III,2.165048544,2.295302013,2.630952381,3.397727273,3.072463768,3.428571429,3.5625,3.846153846,3.08,3.4375,2.615384615
4,HS,III,2.305343511,2.29787234,2.162790698,2.742857143,3.213592233,3.621212121,3.553191489,3.375,3.081081081,2.382352941,2.928571429
4,LS,I,2.299342105,2.328947368,2.842465753,2.449541284,3.362068966,3.384615385,3.322033898,3.531914894,4.034482759,3,3.642857143
4,LS,I,2.292307692,2.166666667,2.357798165,3.186915888,3.4,3.31,3.055555556,2.916666667,2.84,2.793478261,2.852272727
4,LS,I,2.397887324,2.095652174,1.472222222,1.913043478,2,3.111111111,2.41509434,2.740740741,2.538461538,2.480769231,2.710526316
4,LS,I,2.37458194,2.401960784,2.094339623,2.777777778,1.888888889,2.619047619,2.786885246,2.571428571,2.782608696,3,4.333333333
4,LS,I,2.358422939,2.108108108,2.626373626,2.857142857,4.413793103,3.975609756,3.6875,3.133333333,3.142857143,2.769230769,2.933333333
4,LS,I,2.30078125,2.108910891,2.705263158,3.254901961,2.875,3.712765957,3.683168317,3.266666667,3.575471698,2.9,3.346153846
4,LS,I,2.27340824,2.339506173,2.6,2.928057554,3.370967742,3.166666667,3.231343284,3.3046875,3.196428571,3.008547009,3.184210526
4,LS,I,2.422297297,2.310469314,2.293785311,2.403100775,2.283018868,2.990909091,3.121621622,2.25,2.567164179,2.867647059,2.894736842
4,LS,I,2.401433692,2.081218274,2.224852071,2.550847458,2.884057971,2.618556701,2.628571429,2.523364486,2.361702128,2.353535354,2.385714286
4,LS,I,2.433823529,2.37398374,3.109375,3.063492063,3.476190476,3.423728814,2.46875,2.276595745,2.104166667,2.357142857,2.3125
4,LS,I,2.396226415,2.576036866,2.21656051,2.645833333,2.623076923,2.701863354,2.711538462,2.582278481,2.577235772,2.617021277,2.745762712
4,LS,I,2.327137546,2.047945205,2.488095238,3.01754386,2.881188119,3.07518797,2.970873786,3.188888889,3.018691589,2.924528302,3.060606061
4,LS,I,2.241721854,2.650943396,2.938053097,3.741935484,3.315068493,3.307692308,3.273809524,3.231884058,3.063492063,3.043478261,2.964285714
4,LS,I,2.264084507,2.272151899,2.651282051,2.860606061,2.820987654,2.851282051,3.118518519,3.282258065,3.916666667,3.662162162,3.170212766
4,LS,I,2.248091603,1.95,2.012820513,3.878787879,4.5,2.95,2.692307692,3.619047619,3.444444444,4.4,3.875
4,LS,I,2.185053381,2.325,2.184210526,2.568627451,3.125,3.01980198,2.767676768,3.104651163,2.953125,3.38,2.736842105
4,LS,I,2.387543253,2.192307692,2.114754098,3.428571429,3.275862069,2.765957447,2.635135135,2.584415584,2.452830189,2.142857143,2.085106383
4,LS,I,2.412587413,1.906666667,1.8375,2.193548387,2.784313725,2.41025641,2.2,2.12195122,1.942857143,2.928571429,2.625
4,LS,I,2.275167785,2.381818182,2.333333333,3.176470588,2.775,2.802631579,2.65,2.346153846,2.413333333,1.623376623,1.529411765
4,LS,I,2.482490272,2.210084034,2.208791209,2.487603306,3.073684211,2.843930636,2.718954248,2.8359375,2.598360656,2.545454545,2.444444444
4,LS,I,2.268551237,2.474264706,2.194444444,2.474576271,3.32,2.75,2.714285714,2.485507246,2.645390071,2.453846154,2.814814815
4,LS,I,2.314487633,1.914473684,2.540540541,2.872727273,3.545454545,3.25,2.901639344,2.886363636,2.864864865,2.609375,2.911764706
4,LS,I,2.368794326,2.356382979,2.5625,2.66,2.442622951,2.739130435,2.745762712,2.767857143,2.717391304,3.093023256,2.534883721
4,LS,I,2.47985348,2.446153846,3.045454545,2.407407407,4.4,3.148148148,2.75,3.085714286,3.611111111,4.03030303,4.384615385
4,LS,I,2.39245283,2.194285714,2.553072626,3.050420168,3.170454545,2.971962617,3.031578947,2.971153846,2.726190476,2.9125,2.836065574
4,LS,I,2.358208955,2.177083333,2.815384615,2.588235294,3.051282051,3.073394495,2.933333333,2.432835821,2.833333333,3.756756757,5.388888889
4,LS,I,2.449056604,2.475524476,2.595238095,3.101851852,3.431372549,3.47,3.152173913,3.176470588,4.03030303,3.93877551,3.547169811
4,LS,I,2.462585034,2.167400881,2.442857143,2.192982456,2.398148148,2.425287356,2.45508982,2.565714286,2.521126761,2.627906977,2.607142857
4,LS,I,2.240384615,1.826086957,2.56097561,5.045454545,3.142857143,2.653061224,2.648148148,2.76,2.648148148,2.944444444,3.703703704
4,LS,I,2.458745875,2.378787879,2.682051282,2.354609929,2.904761905,2.729032258,2.439716312,2.737588652,2.260504202,2.333333333,2.344827586
4,LS,I,2.226618705,1.950310559,2.5,2.708333333,2.777777778,2.555555556,2.224489796,2.340425532,2.228571429,2.442857143,2.803030303
4,LS,I,2.324626866,2.388157895,2.144736842,2.657894737,2.2,2.3625,2.806451613,2.49122807,2.849056604,2.586206897,2.534883721
4,LS,I,2.234693878,1.971428571,1.760869565,2.085714286,1,2.347826087,2.333333333,2.294117647,2.157894737,2.5,2.428571429
4,LS,I,2.251748252,2.106060606,2.575,2.8,2.731707317,3.017857143,2.909090909,3.428571429,4.545454545,2.833333333,4.166666667
4,LS,I,2.381944444,1.861538462,2.284552846,2.666666667,1.769230769,2.470588235,2.976744186,2.897058824,2.745762712,2.491803279,2.811320755
4,LS,I,2.43,2.198113208,2.715909091,2.37037037,2.611111111,2.785714286,2.873786408,2.88372093,2.176470588,2.363636364,2.464285714
4,LS,I,2.295138889,2.049450549,2.291970803,2.13559322,1.852941176,2.5,2.590361446,2.65625,2.660377358,2.414893617,2.755555556
4,LS,I,2.196428571,2.333333333,2.540540541,2.662162162,2.838709677,2.503937008,2.647058824,2.627659574,2.528735632,2.211764706,2.377358491
4,LS,I,2.251612903,2.094170404,2.611888112,2.959276018,3.421686747,3.225806452,3.176470588,3.138888889,3.039325843,2.505319149,2.491712707
4,LS,I,2.349090909,2.230769231,2.215189873,2.259259259,3,2.49375,2.727777778,2.535353535,2.48603352,2.3984375,2.769911504
4,LS,I,2.185314685,2.629213483,2.571428571,2.867647059,3.225806452,2.992957746,3.210084034,3.222222222,2.788235294,2.677419355,2.666666667
4,LS,I,2.345762712,2.180952381,2.626506024,2.456790123,2.977272727,2.802816901,3.564516129,3.684210526,3.826086957,4.689655172,4.2
4,LS,I,2.341911765,2.707692308,2.276422764,2.943661972,2.851351351,3.637931034,3.260869565,3.291666667,3.260869565,3.8,3.111111111
4,LS,I,2.365853659,2.45751634,2.483050847,2.699029126,3.261904762,3.024691358,3.328571429,3.660714286,3.909090909,3.435897436,4.375
4,LS,I,2.355172414,2.267123288,1.819672131,2.092592593,2.606060606,2.56,2.370786517,2.576470588,2.797468354,2.388888889,2.712643678
4,LS,I,2.283783784,2.451807229,2.426086957,4.5,5.5,3.088888889,3.065217391,3,3.088888889,3.114285714,2.96875
4,LS,II,2.396428571,2.447916667,2.503311258,2.98136646,3.12037037,3.472527473,3.061728395,2.487804878,2.813953488,2.96875,2.5
4,LS,II,2.115789474,2.285714286,2.33908046,2.685714286,2.719101124,2.658823529,2.464516129,2.751824818,2.685950413,2.614583333,2.459183673
4,LS,II,2.279461279,1.983870968,1.754385965,1.793650794,1.594594595,1.777777778,2.261538462,2.568965517,2.462962963,2.298245614,2.06
4,LS,II,2.455938697,2.297029703,1.918367347,3.296296296,2.987341772,3.529411765,3.1,3.28125,3.1,2.714285714,3.75
4,LS,II,2.383275261,2.207317073,1.909090909,2.430656934,2.271186441,2.456692913,2.018867925,2.123287671,2.191176471,2.06557377,1.642857143
4,LS,II,2.149090909,1.936,2.054054054,1.97107438,2,2.069518717,2.342857143,2.478787879,2.525,2.691588785,3.093023256
4,LS,II,2.357400722,2.341176471,2.520710059,2.577777778,2.604651163,2.405555556,2.43575419,2.451612903,2.407407407,2.368852459,2.672
4,LS,II,2.441780822,2.786764706,2.580645161,2.791044776,2.602272727,4.072463768,4.055555556,3.48,3.454545455,2.8,2.942307692
4,LS,II,2.428571429,2.142857143,2.336842105,2.33974359,2.515873016,2.873563218,3.084337349,2.923913043,3.53030303,4.333333333,3.846153846
4,LS,II,2.474916388,2.630208333,2.393258427,2.701219512,2.786259542,2.861788618,3.150943396,3.447916667,3.135802469,3.422535211,2.426229508
4,LS,II,2.185430464,2.267175573,2.731707317,2.818181818,3.01369863,3.223880597,3.068493151,3.419753086,4.015151515,4.363636364,4.522727273
4,LS,II,2.279850746,2.228813559,2.984126984,2.666666667,2.779527559,2.732142857,2.448275862,2.625,2.432432432,2.591549296,2.108433735
4,LS,II,2.347490347,2.587209302,2.230215827,2.770114943,2.847826087,2.65,2.844827586,3.101449275,2.830769231,2.981481481,2.615384615
4,LS,II,2.339622642,2.139240506,2.49132948,3.047368421,2.850574713,3.243589744,3.26119403,3.031007752,3.008928571,3.336538462,3.505617978
4,LS,II,2.266891892,2.170940171,2.340659341,2.294117647,2.464,2.684615385,2.688679245,2.83908046,2.86746988,2.478723404,2.3
4,LS,II,2.254237288,2.3,2.559006211,2.872093023,2.51572327,2.693069307,2.79020979,2.73880597,2.56626506,2.561797753,2.370967742
4,LS,II,2.364963504,1.913043478,2.120689655,2.419047619,2.252427184,2.760416667,2.775862069,2.736842105,2.714285714,3.65,3.45
4,LS,II,2.454545455,2.253623188,1.896825397,2.45398773,2.28,2.457831325,2.036036036,2.094117647,1.779411765,2.210526316,2.3
4,LS,II,2.316993464,2.01863354,2.348214286,2.5,2.761904762,3.413043478,3.171171171,2.898989899,3.024390244,3.081967213,3.466666667
4,LS,II,2.303501946,2.543568465,2.426086957,3.183486239,2.960784314,3.219512195,3.485436893,4.176470588,4.287878788,4.535714286,4.6
4,LS,II,2.299319728,2.659259259,2.693693694,3.058823529,3.262295082,3.555555556,3.607142857,3.529411765,3.206896552,3.193548387,2.736842105
4,LS,II,2.305841924,2.688311688,2.420289855,3.098039216,2.663461538,2.803149606,2.816666667,2.896907216,2.730769231,2.868131868,2.721649485
4,LS,II,2.266435986,2.066037736,2.670454545,2.470967742,2.58974359,2.568627451,2.795454545,2.568181818,2.660869565,2.417391304,2.405940594
4,LS,II,2.364963504,2.219047619,2.763636364,2.627027027,2.683908046,2.725,2.866666667,2.731182796,2.811764706,2.789473684,2.847222222
4,LS,II,2.297577855,2.343915344,2.265116279,2.455223881,2.627615063,2.582995951,2.515981735,2.538043478,2.585227273,2.448863636,2.550898204
4,LS,II,2.409677419,2.43030303,2.783018868,2.892307692,2.984496124,3.845588235,3.893442623,4.018867925,3.707865169,3.653333333,3.838709677
4,LS,II,2.30877193,1.703296703,2.363636364,2.760683761,2.615384615,3.047619048,3.173913043,2.80952381,3.191489362,2.452830189,2.979166667
4,LS,II,2.408496732,2.529411765,2.876923077,2.666666667,2.731707317,3.571428571,4.653061224,4.017241379,4.477272727,4,3.959183673
4,LS,II,2.25,2.322429907,2.566326531,2.532894737,2.464912281,2.733333333,2.691176471,2.370967742,2.866666667,4.026315789,3.323529412
4,LS,II,2.36121673,2.43575419,2.409090909,2.867647059,2.531914894,2.735714286,2.647619048,2.547619048,2.515151515,2.8,2.53125
4,LS,II,2.323129252,2.280788177,1.816901408,2.435483871,2.427672956,2.153846154,2.246575342,2.026666667,1.964912281,2.151515152,2.161290323
4,LS,II,2.270627063,1.963855422,2.06,2.479452055,2.316939891,1.871794872,2.209876543,2.029850746,2.5,2.483870968,2.347826087
4,LS,II,2.258181818,1.966480447,2.172413793,2.02,2.088607595,2.170212766,2.14516129,1.923076923,1.977777778,2.131578947,1.848484848
4,LS,II,2.384879725,2.029850746,2.042553191,1.986486486,2.260869565,2.525423729,2.98,2.97260274,3.403846154,2.529411765,2.727272727
4,LS,II,2.245487365,2.578947368,2.172043011,2.344370861,2.307692308,2.386138614,2.194444444,2.612244898,2.95505618,2.849315068,3.287671233
4,LS,II,2.215613383,2.14556962,2.369318182,2.403508772,2.50877193,2.97,2.786516854,2.810344828,2.238095238,2.285714286,2.181818182
4,LS,II,2.226480836,1.795454545,1.954248366,2.38974359,1.984375,2.163636364,2.056074766,1.895348837,1.807692308,1.628571429,1.771428571
4,LS,II,2.310954064,2.363636364,2.414342629,2.696721311,3.029661017,3.025089606,3.111111111,2.902654867,3.028248588,3.067164179,4.15942029
4,LS,II,2.358695652,2.542056075,2.707446809,2.612244898,2.882352941,3.16097561,3.395939086,3.374233129,3.589285714,3.311688312,3.105263158
4,LS,II,2.348920863,2.441558442,2.793650794,2.737864078,2.474860335,2.845238095,2.891025641,2.887096774,2.95890411,3.277777778,2.875
4,LS,II,2.325,2.573426573,2.816666667,2.657142857,2.428571429,2.531746032,2.572649573,2.247524752,2.3,2.365853659,2.344262295
4,LS,II,2.295138889,2.301369863,1.87704918,2.418300654,2.513157895,2.248366013,2.008695652,1.85483871,1.98,2.12244898,2.64516129
4,LS,II,2.333333333,2.313131313,2.129032258,2.159763314,1.948275862,2.38317757,2.401709402,2.463917526,2.488636364,2.093023256,2.308641975
4,LS,II,2.307420495,2.108108108,2.348101266,2.325396825,2.825242718,2.636363636,2.782608696,2.575,2.555555556,2.75862069,3.490566038
4,LS,II,2.330882353,2.319371728,2.628742515,2.620535714,2.4743083,2.394636015,2.322834646,2.230414747,2.260416667,2.25,2.046153846
4,LS,III,2.382838284,2.328703704,2.590425532,2.93452381,2.443786982,2.631578947,2.854700855,2.932038835,2.493506494,2.395833333,3.026315789
4,LS,III,2.262745098,2.357142857,2.60483871,2.75,3.213675214,3.523364486,3.35443038,3.189189189,2.84057971,3.464285714,3.711111111
4,LS,III,2.29,2.195266272,2.195652174,2.169117647,2.134453782,2.591397849,2.577319588,2.378787879,2.19047619,2.3125,4
4,LS,III,2.323624595,2.014388489,1.935483871,2.76,2.858823529,3,3.26,3.625,4.8,4.545454545,6
4,LS,III,2.298387097,2,2.178947368,2.765432099,2.738095238,3.342857143,3.629032258,3.690909091,3.404761905,2.565217391,2.618181818
4,LS,III,2.143356643,2.248484848,2.458563536,2.34939759,2.833333333,2.881118881,2.692913386,2.483333333,2.494736842,2.797619048,2.638554217
4,LS,III,2.520547945,2.664835165,2.4,2.317567568,2.230769231,2.905172414,3.112359551,2.489361702,3.426229508,3.125,3.438356164
4,LS,III,2.436860068,2.409448819,2.4,2.453608247,2.726190476,2.780821918,3.413793103,3.744680851,3.782608696,3.976190476,4.028571429
4,LS,III,2.304195804,2.077922078,2.147540984,1.985185185,1.772727273,2.008333333,2.568965517,2.375,2.964285714,2.210526316,2.21875
4,LS,III,2.455172414,2.371727749,2.417910448,2.744966443,2.569620253,2.832298137,2.898648649,2.862068966,2.72519084,2.617391304,2.475728155
4,LS,III,2.376923077,1.984251969,2.131313131,2.409836066,2.357894737,2.3359375,2.243243243,2.634615385,2.823529412,3.063157895,3.044444444
4,LS,III,2.225,1.932432432,2.488235294,2.56097561,3.032258065,2.623762376,2.831578947,2.932432432,2.701492537,2.739130435,3.782608696
4,LS,III,2.313653137,2.48,2.430051813,2.91025641,2.738095238,2.775700935,2.911504425,2.714285714,2.919191919,2.436170213,2.315789474
4,LS,III,2.185053381,2.163398693,2.562790698,2.976744186,2.923076923,3.170854271,3.005813953,2.870588235,2.638709677,2.953125,2.951456311
4,LS,III,2.325842697,2.009174312,2.079365079,2.368421053,2.647058824,3.053571429,2.840425532,2.964285714,3.285714286,3.383333333,3.4
4,LS,III,2.086666667,2.107142857,2.259668508,2.5215311,2.717105263,3.040540541,2.96,2.987804878,3.082191781,2.636363636,1.966666667
4,LS,III,2.310218978,2.090909091,2.232323232,2.656565657,2.606060606,3.72972973,3.166666667,3.171428571,4.470588235,4.272727273,6.6
4,LS,III,2.347826087,2.248322148,2.02020202,2.604938272,2.430769231,3.275862069,3.622222222,4,3.380952381,2.75,4.333333333
4,LS,III,2.30976431,1.955223881,2.238095238,2.717241379,3.217391304,3.392523364,3.305263158,3.346666667,3.245901639,2.652173913,3.192982456
4,LS,III,2.223443223,2.646341463,2.172222222,2.27607362,2.137254902,2.603658537,2.673333333,3.030534351,3.15503876,2.834782609,3.139130435
4,LS,III,2.368821293,1.88372093,1.945945946,2.421568627,2.028571429,2.0078125,2.123809524,2.10989011,1.904761905,2.219178082,2.186046512
4,LS,III,2.428571429,2.30726257,2.315315315,2.342541436,2.2,2.296296296,2.389830508,2.545454545,2.427083333,2.610526316,2.743589744
4,LS,III,2.386440678,1.893333333,1.944444444,2.014285714,2.368421053,2.318518519,2.584070796,2.531914894,2.85,2.88,2.891891892
4,LS,III,2.358974359,2.13125,2.329479769,2.357723577,3.185185185,2.902173913,3.071428571,2.651162791,3.305084746,3.470588235,3.28
4,LS,III,2.34375,2.278195489,2.494444444,2.986754967,3.008403361,3.274509804,2.914285714,3.20754717,2.949152542,2.629032258,2.703125
4,LS,III,2.29122807,2.243781095,2.445,2.899122807,2.903381643,3.35,3.463576159,3.197183099,3.120300752,3.411764706,3.38
4,LS,III,2.380794702,2.357142857,2.088353414,2.185185185,2.233576642,2.615942029,2.74796748,3.188679245,3.10989011,2.933333333,3.146341463
4,LS,III,2.410646388,2.13592233,2.065359477,2.268656716,2.170940171,2.560344828,2.381355932,2.747474747,2.951219512,2.692307692,3.015625
4,LS,III,2.503546099,2.36809816,2.761363636,2.246478873,2.136752137,2.550724638,2.672,3.024,2.621621622,2.943181818,3.294871795
4,LS,III,2.247148289,2.590243902,2.2578125,2.444444444,2.31,2.774509804,2.6875,2.807692308,2.8,3.107692308,3.014492754
4,LS,III,2.186046512,2.29015544,1.879310345,2.456790123,2.393700787,2.718518519,3.036363636,2.657407407,2.72826087,2.827160494,2.931034483
4,LS,III,2.207885305,2.069767442,1.666666667,1.3,1,2.7,2.5,3,3.142857143,2.727272727,2.833333333
4,LS,III,2.409556314,2.303030303,1.96969697,2.532258065,3.424778761,2.835443038,2.779661017,3.682926829,3.785714286,2.826086957,3.473684211
4,LS,III,2.417508418,2.19379845,2.428571429,2.571428571,3.092436975,2.563636364,3.434782609,3.119047619,2.75,3.136363636,2.25
4,LS,III,2.234615385,2.226666667,2.032258065,1.985074627,2.707692308,3.166666667,2.904761905,3.642857143,3.533333333,2.333333333,2.4375
4,LS,III,2.297945205,2.18699187,1.94,2.246575342,2.052631579,1.969230769,1.926470588,2.153846154,2.484848485,2.46031746,2.365079365
4,LS,III,2.409090909,2.626666667,2.5,2.09375,2.5,3.195652174,3.547619048,3.638888889,3.944444444,3.333333333,4.133333333
4,LS,III,2.230215827,2.052238806,2.465753425,2.645833333,3.516129032,3.4,4.263157895,3.933333333,4.071428571,6,5.5
4,LS,III,2.25498008,2.362416107,2.298701299,2.594339623,2.77173913,3.082352941,3.042253521,2.948275862,3.636363636,3.642857143,3.076923077
4,LS,III,2.26007326,1.956521739,2.495327103,2.530434783,3.012345679,3.142857143,3.269230769,3.166666667,3.333333333,2.863636364,2.913043478
4,LS,III,2.432055749,2.464480874,2.936,2.841004184,3.18,3.701030928,3.875,3.847328244,3.388888889,3.5,3.5625
4,LS,III,2.331081081,2.35106383,2.603773585,2.692913386,3.062111801,2.963235294,3.393162393,3.634408602,3.975308642,3.527027027,3.376811594
4,LS,III,2.348314607,2.372413793,2.579881657,3.12804878,3.087837838,3.330708661,3.228070175,3.641791045,3.209677419,2.952380952,3.457142857
4,LS,III,2.489361702,2.279411765,2.075949367,2.438356164,3.096153846,3.090909091,3.166666667,2.771929825,3.566666667,2.75,2.675
4,LS,III,2.309027778,2.230337079,2.391304348,2.862745098,3.724137931,3.333333333,4.214285714,3.75,3.857142857,4.588235294,4.19047619
4,LS,III,2.335849057,2.227272727,2.419847328,2.67816092,2.53,3.435897436,3.529411765,4.04,4.307692308,3.612903226,3.540540541
4,LS,III,2.391791045,2.342857143,2.471910112,2.726415094,3.180412371,3.347826087,3.45323741,3.452173913,3.431578947,3.2875,3.54
